YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"275 WEST 96TH STREET, 10I",1,0,1999000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"275 WEST 96 STREET, 11F",1,0,1440000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"275 WEST 96 STREET, 15B",1,0,1450000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"275 WEST 96TH STREET, 15D",1,0,1600000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"275 WEST 96TH STREET, 23C",1,0,835000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"275 WEST 96TH STREET, 28E",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"780 WEST END AVENUE, 2A",1,0,3200000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"780 WEST END AVENUE, 2B",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"780 WEST END AVENUE, 10D",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"240 WEST 98TH STREET, 6C",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"240 WEST 98TH STREET, 8D",1,0,1578638
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"240 WEST 98TH STREET, 13E",1,0,1288000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"240 WEST 98TH STREET, 13M",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"240 WEST 98TH STREET, 13N",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"251 WEST 98TH ST, 4A",1,0,1680000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"245 WEST 99TH STREET, 7C",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"245 WEST 99TH STREET, 16B",1,0,2175000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"2628 BROADWAY, 5B",1,0,1825000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"2628 BROADWAY, 5C",1,0,1950000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"2628 BROADWAY, 14B",1,0,2800000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"209 WEST 104TH STREET, 1G",1,0,510000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"272 WEST 107TH STREET, 4D",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"272 WEST 107TH ST, 8A",1,0,2495000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"272 WEST 107 STREET, 8D",1,0,1800000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"272 WEST 107TH STREET, 15A",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"272 WEST 107TH STREET, 20A",1,0,2450000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"272 WEST 107TH STREET, 21A",1,0,2740000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"200 WEST 109 STREET, A5",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"200 WEST 109TH, C3",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"504 CATHEDRAL PARKWAY, 1E",1,0,400000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"504 W 110TH ST, 3C",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"504 WEST 110TH STREET, PH",1,0,14025
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"510 CATHEDRAL PARKWAY, PH",1,0,395000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"514 CATHEDRAL PARKWAY, 1A",1,0,1225000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"514 W 110TH STREET, 10C",1,0,1298269
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"527 WEST 110TH STREET, 34",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"527 CATHEDRAL PARKWAY, 44",1,0,590000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"527 CATHEDRAL PARKWAY, 56",1,0,980000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"545 WEST 110TH STREET, 6A",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"545 CATHEDRAL PARKWAY, 8C",1,0,5250000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"520 WEST 112 STREET, 8B",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"310 WEST 97TH STREET, 33",1,0,1475000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"310 WEST 97TH STREET, 64",1,0,1570000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"318 WEST 100TH STREET, 4A",1,0,1150000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"817 WEST END AVENUE, 2E",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"817 WEST END AVENUE, 4D",1,0,1354273
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"817 WEST END AVENUE, 6AA",1,0,560000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"314 WEST 100TH STREET, 36",1,0,1150000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"314 WEST 100 STREET, 85",1,0,1065000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"270 RIVERSIDE DRIVE, 2D",1,0,2750000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"270 RIVERSIDE DRIVE, 3A",1,0,4965000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"825 WEST END AVENUE, 6B/C",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"825 WEST END AVENUE, 8-D",1,0,1700000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"825 WEST END AVENUE, 10-B",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"825 WEST END AVENUE, 10-B",1,0,2408161
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"825 WEST END AVENUE, 11-G",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"845 WEST END AVENUE, 4C",1,0,3125000
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"845 WEST END AVENUE, 9EF",1,0,5865200
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, G2",1,0,994500
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, G4",1,0,815100
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, 22",1,0,1218750
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, 24B",1,0,388050
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, 33",1,0,949650
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, 53",1,0,965250
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, 61",1,0,1357200
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, 73",1,0,980850
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, 103",1,0,0
2020,1,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,R4,"905 WEST END AVENUE, 121",1,0,1388400
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"456 WEST 167 STREET, 5A",1,0,0
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446 WEST 167 STREET, 2B",1,0,600000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446 WEST 167 STREET, 4E",1,0,720000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446 WEST 167 STREET, 5B",1,0,213826
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446 WEST 167 STREET, 5C",1,0,202886
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446 WEST 167 STREET, 6E",1,0,766935
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446 WEST 167 STREET, 6F",1,0,248488
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446 WEST 167 STREET, 7A",1,0,260232
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446 WEST 167 STREET, 7D",1,0,238045
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"446-448 WEST 167 STREET, 8C",1,0,636406
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"801 RIVERSIDE DRIVE, 2D",1,0,789144
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"801 RIVERSIDE DRIVE, 6C",1,0,404059
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"779 RIVERSIDE DRIVE, C-12",1,0,702500
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"779 RIVERSIDE DRIVE, C-42",1,0,800000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"779 RIVERSIDE DRIVE, B-51",1,0,0
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"779 RIVERSIDE DRIVE, B-64",1,0,562000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"779 RIVERSIDE DRIVE, A-12",1,0,970400
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"807 RIVERSIDE DRIVE, 3D",1,0,945000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"807 RIVERSIDE DRIVE, 4B",1,0,0
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"807 RIVERSIDE DRIVE, 6D",1,0,0
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"775 RIVERSIDE DRIVE, 1A",1,0,395750
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"775 RIVERSIDE DRIVE, 1L",1,0,465000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"775 RIVERSIDE DRIVE, 4A",1,0,435000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"775 RIVERSIDE DRIVE, 4B",1,0,625000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"156-08 RIVERSIDE DRIVE WEST, 4A",1,0,420000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"156-08 RIVERSIDE DRIVE WEST, 5A",1,0,470000
2020,1,WASHINGTON HEIGHTS LOWER,13 CONDOS - ELEVATOR APARTMENTS,R4,"812 RIVERSIDE DRIVE, 35",1,0,460000
2020,1,WASHINGTON HEIGHTS LOWER,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"467 WEST 163 STREET, 2",1,0,0
2020,1,WASHINGTON HEIGHTS LOWER,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"467 WEST 163 STREET, 4",1,0,840000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"4260 BROADWAY, 104",1,0,747000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"4260 BROADWAY, 200",1,0,725000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"4260 BROADWAY, 204",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"4260 BROADWAY, 206",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"4260 BROADWAY, 210",1,0,331275
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 WADSWORTH AVENUE, W407",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 WADSWORTH AVENUE, 506",1,0,605000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, 2A",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, 2B",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, 4A",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, 4D",1,0,862967
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, 5A",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, 5D",1,0,873149
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, 6A",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, 6C",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"40 PINEHURST AVENUE, PH7B",1,0,0
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"255 CABRINI BLVD, 4F",1,0,344760
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"255 CABRINI BLVD, 8F",1,0,389900
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"255 CABRINI BLVD, 8K",1,0,650000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"340 CABRINI BOULEVARD, 601",1,0,780000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"736 WEST 187 STREET, 208",1,0,737500
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"736 WEST 187TH STREET, 302",1,0,680000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"736 WEST 187 STREET, PH1",1,0,1200000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"69 BENNETT AVENUE, 309",1,0,505000
2020,1,WASHINGTON HEIGHTS UPPER,13 CONDOS - ELEVATOR APARTMENTS,R4,"69 BENNETT AVENUE, 503",1,0,560000
2020,1,ALPHABET CITY,02 TWO FAMILY DWELLINGS,B9,231 EAST 7TH,2,5154,0
2020,1,CHELSEA,02 TWO FAMILY DWELLINGS,B2,448 WEST 22ND STREET,2,3120,4150000
2020,1,CHELSEA,02 TWO FAMILY DWELLINGS,B9,437 WEST 24TH STREET,2,3360,0
2020,1,CHELSEA,02 TWO FAMILY DWELLINGS,S2,145 EIGHTH AVENUE,3,7000,0
2020,1,CHELSEA,02 TWO FAMILY DWELLINGS,S2,96 8TH AVE,3,3141,6500000
2020,1,CHELSEA,02 TWO FAMILY DWELLINGS,B9,262 WEST 25TH STREET,2,3120,0
2020,1,CHINATOWN,02 TWO FAMILY DWELLINGS,B1,9 OLIVER STREET,2,3600,0
2020,1,EAST VILLAGE,02 TWO FAMILY DWELLINGS,B9,42 STUYVESANT STREET,2,3160,4725000
2020,1,FLATIRON,22 STORE BUILDINGS,K4,46 EAST 21ST STREET,5,7500,17056935
2020,1,FLATIRON,22 STORE BUILDINGS,K4,42 EAST 21ST STREET,5,6675,17056935
2020,1,GRAMERCY,02 TWO FAMILY DWELLINGS,B1,47 IRVING PLACE,2,2880,0
2020,1,GRAMERCY,02 TWO FAMILY DWELLINGS,B1,206 EAST 20 STREET,2,3545,0
2020,1,GRAMERCY,02 TWO FAMILY DWELLINGS,S2,"202 EAST 22ND STREET, 15-O",3,4488,685000
2020,1,GREENWICH VILLAGE-CENTRAL,02 TWO FAMILY DWELLINGS,S2,48 WEST 10TH STREET,3,3864,11500000
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B2,44A MORTON STREET,2,2361,0
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B9,132 WEST 11TH STREET,2,6600,18000000
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B1,155 WEST 12TH STREET,2,3782,10750000
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B9,214 WEST 11TH STREET,2,3344,4083000
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B1,249 WAVERLY PLACE,2,1763,3900000
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,S2,301 WEST 4TH STREET,3,3007,8612500
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B1,4 JANE STREET,2,3360,0
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B1,4 JANE STREET,2,3360,6240000
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B1,237 WEST 12TH STREET,2,1803,6100000
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B1,263 WEST 11TH STREET,2,6650,0
2020,1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS,B1,263 WEST 11TH STREET,2,6650,31000000
2020,1,GREENWICH VILLAGE-WEST,14 RENTALS - 4-10 UNIT,S9,181 WEST 4 STREET,4,1953,10
2020,1,GREENWICH VILLAGE-WEST,22 STORE BUILDINGS,K4,422 HUDSON STREET,4,5481,5500000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,24 WEST 121 STREET,2,4114,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B1,13 WEST 121 STREET,2,5160,3700000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B1,29 MT MORRIS PARK WEST,2,3060,2634000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,29 EAST 127 STREET,2,523,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,S2,2256 THIRD AVENUE,3,4725,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,223 WEST 112TH STREET,2,2700,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B1,111 WEST 119TH ST,2,4600,3175000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B1,150 WEST 120TH STREET,2,3400,3150000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B1,142 WEST 127 STREET,2,3000,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B1,141 WEST 129 STREET,2,3068,1600000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B2,117 WEST 131 STREET,2,3724,1900000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,170 WEST 133 STREET,2,3451,1575000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,224 WEST 132 STREET,2,3400,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,266 WEST 132ND STREET,2,3340,1600000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B1,255 WEST 132 STREET,2,3200,2300000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,263 WEST 136 STREET,2,2400,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B3,359 WEST 117 STREET,2,3000,1000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,351 WEST 120TH STREET,2,4406,3950000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B3,349 WEST 122ND STREET,2,3600,2999900
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,S2,360 WEST 123 STREET,3,2975,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B3,367 WEST 123 STREET,2,3200,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B3,353 WEST 123 STREET,2,3120,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B3,317 WEST 136 STREET,2,3200,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B1,209 WEST 137TH STREET,2,4276,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,248 WEST 138TH STREET,2,4575,2400000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B3,246 WEST 139 STREET,2,2715,2800000
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B3,237 WEST 138 STREET,2,3162,0
2020,1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,B9,29 BRADHURST AVENUE,2,2720,0
2020,1,HARLEM-EAST,02 TWO FAMILY DWELLINGS,B1,1255 PARK AVENUE,2,1650,906500
2020,1,HARLEM-EAST,02 TWO FAMILY DWELLINGS,B1,165 EAST 107 STREET,2,4525,2952925
2020,1,HARLEM-EAST,02 TWO FAMILY DWELLINGS,S2,1990 3 AVENUE,3,4940,994174
2020,1,HARLEM-UPPER,02 TWO FAMILY DWELLINGS,B3,402 WEST 146TH STREET,2,5400,0
2020,1,HARLEM-UPPER,02 TWO FAMILY DWELLINGS,B1,415 CONVENT AVENUE,2,4520,0
2020,1,HARLEM-UPPER,02 TWO FAMILY DWELLINGS,B3,462 WEST 153 STREET,2,3600,0
2020,1,HARLEM-UPPER,02 TWO FAMILY DWELLINGS,B1,466 WEST 153 STREET,2,4540,0
2020,1,HARLEM-UPPER,02 TWO FAMILY DWELLINGS,B9,515 WEST 144TH ST,2,3480,2400000
2020,1,HARLEM-UPPER,02 TWO FAMILY DWELLINGS,B3,549 WEST 152 STREET,2,3120,2100000
2020,1,INWOOD,02 TWO FAMILY DWELLINGS,B3,162 W. 228TH ST,2,1850,642000
2020,1,INWOOD,02 TWO FAMILY DWELLINGS,S2,5201 BROADWAY,3,2685,2581875
2020,1,KIPS BAY,02 TWO FAMILY DWELLINGS,B1,322 EAST 18TH STREET,2,4816,0
2020,1,MANHATTAN VALLEY,02 TWO FAMILY DWELLINGS,B1,115 MANHATTAN AVENUE,2,3600,10
2020,1,MIDTOWN EAST,02 TWO FAMILY DWELLINGS,B1,224 EAST 50TH STREET,2,3072,0
2020,1,MIDTOWN EAST,02 TWO FAMILY DWELLINGS,S2,242 EAST 58TH STREET,3,12280,11500000
2020,1,MIDTOWN WEST,22 STORE BUILDINGS,K4,37 WEST 46TH STREET,6,8980,6000000
2020,1,MURRAY HILL,02 TWO FAMILY DWELLINGS,B1,139 LEXINGTON AVENUE,2,3840,0
2020,1,MURRAY HILL,02 TWO FAMILY DWELLINGS,B1,121 EAST 38TH STREET,2,6092,5807000
2020,1,MURRAY HILL,02 TWO FAMILY DWELLINGS,B1,242 EAST 33RD STREET,2,3780,0
2020,1,MURRAY HILL,22 STORE BUILDINGS,K4,619 2ND AVENUE,5,3288,0
2020,1,MURRAY HILL,22 STORE BUILDINGS,K4,621 2ND AVENUE,5,5184,0
2020,1,SOHO,02 TWO FAMILY DWELLINGS,B9,190 SPRING STREET,2,2239,0
2020,1,SOHO,02 TWO FAMILY DWELLINGS,B3,188 SPRING STREET,2,2239,0
2020,1,SOHO,02 TWO FAMILY DWELLINGS,B1,116 SULLIVAN STREET,2,5446,13450000
2020,1,SOHO,02 TWO FAMILY DWELLINGS,B1,36 KING STREET,2,3200,0
2020,1,SOHO,02 TWO FAMILY DWELLINGS,B1,39 CHARLTON STREET,2,4176,7400000
2020,1,SOUTHBRIDGE,21 OFFICE BUILDINGS,O8,252 FRONT STREET,5,7774,1900000
2020,1,TRIBECA,22 STORE BUILDINGS,K4,302 CANAL STREET,4,6768,4300000
2020,1,UPPER EAST SIDE (59-79),02 TWO FAMILY DWELLINGS,B1,146 EAST 62ND,2,5432,0
2020,1,UPPER EAST SIDE (59-79),02 TWO FAMILY DWELLINGS,B1,146 EAST 62ND STREET,2,5432,7800000
