YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,3,BEDFORD STUYVESANT,22 STORE BUILDINGS,K1,407 TOMPKINS AVENUE,1,1420,1245000
2020,3,BEDFORD STUYVESANT,22 STORE BUILDINGS,K9,1211 FULTON STREET,1,5200,0
2020,3,BEDFORD STUYVESANT,22 STORE BUILDINGS,K2,485 TOMPKINS AVENUE,1,4560,2650000
2020,3,BEDFORD STUYVESANT,22 STORE BUILDINGS,K4,1512 FULTON STREET,3,4344,4400000
2020,3,BEDFORD STUYVESANT,22 STORE BUILDINGS,K1,1283 BEDFORD AVENUE,1,8000,2700000
2020,3,BEDFORD STUYVESANT,22 STORE BUILDINGS,K1,590 MYRTLE AVE,7,3304,3000000
2020,3,BEDFORD STUYVESANT,26 OTHER HOTELS,H3,1107 DEKALB AVENUE,1,39170,0
2020,3,BEDFORD STUYVESANT,27 FACTORIES,F9,48 HERKIMER PLACE,2,2454,0
2020,3,BEDFORD STUYVESANT,27 FACTORIES,F5,50 HERKIMER PLACE,1,1227,0
2020,3,BEDFORD STUYVESANT,27 FACTORIES,F5,930 BEDFORD AVENUE,1,18650,0
2020,3,BEDFORD STUYVESANT,27 FACTORIES,F9,1262 BEDFORD AVE,11,17766,0
2020,3,BEDFORD STUYVESANT,28 COMMERCIAL CONDOS,R5,"1107 DEKALB AVENUE, LOWER",1,0,18000000
2020,3,BEDFORD STUYVESANT,28 COMMERCIAL CONDOS,R5,"801 BEDFORD AVENUE, C1",1,0,0
2020,3,BEDFORD STUYVESANT,28 COMMERCIAL CONDOS,R5,"801 BEDFORD AVENUE, C2",1,0,0
2020,3,BEDFORD STUYVESANT,28 COMMERCIAL CONDOS,R5,"335 NOSTRAND AVE, COM 1",1,0,600000
2020,3,BEDFORD STUYVESANT,28 COMMERCIAL CONDOS,R5,"337 NOSTRAND AVENUE, COM 2",1,0,600000
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G1,83 MALCOLM X BOULEVARD,1,1840,800000
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,N/A HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,501 HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,N/A HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,495 HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,493 HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,491 HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,N/A HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,487 HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,485 HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,483 HERKIMER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,V1,466 FLUSHING AVE,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G9,115 SANFORD STREET,1,1152,685000
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G2,54 KOSCIUSZKO STREET,1,2500,3100000
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G2,56 KOSCIUSZKO STREET,2,5000,3100000
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,N/A GATES AVENUE,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,N/A GATES AVENUE,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,N/A GATES AVENUE,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,393 GATES AVENUE,0,0,1100000
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,N/A GATES AVENUE,0,0,0
2020,3,BEDFORD STUYVESANT,29 COMMERCIAL GARAGES,G7,1305 BEDFORD AVENUE,0,0,450000
2020,3,BEDFORD STUYVESANT,30 WAREHOUSES,E1,1167 ATLANTIC AVENUE,1,17438,0
2020,3,BEDFORD STUYVESANT,30 WAREHOUSES,E9,1061 ATLANTIC AVENUE,0,12000,4776963
2020,3,BEDFORD STUYVESANT,30 WAREHOUSES,E9,1095 ATLANTIC AVENUE,0,21580,0
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,V1,15 SPENCER STREET,0,0,0
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,V1,535 PARK AVENUE,0,0,5800000
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,V1,96A SANDFORD STREET,0,0,200000
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,V1,N/A HANCOCK STREET,0,0,1245000
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,D6,1245 BEDFORD AVENUE,32,0,0
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,V1,1510 FULTON STREET,0,0,1850000
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,V1,855 KENT AVENUE,0,0,0
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,V1,594 MYRTLE AVE,0,0,1500000
2020,3,BEDFORD STUYVESANT,31 COMMERCIAL VACANT LAND,V1,1087 ATLANTIC AVENUE,0,0,0
2020,3,BEDFORD STUYVESANT,37 RELIGIOUS FACILITIES,M1,928 DEKALB AVENUE,1,3000,1100000
2020,3,BEDFORD STUYVESANT,37 RELIGIOUS FACILITIES,M1,1880 FULTON STREET,1,3840,0
2020,3,BEDFORD STUYVESANT,37 RELIGIOUS FACILITIES,M1,104 WALWORTH STREET,1,6437,0
2020,3,BEDFORD STUYVESANT,37 RELIGIOUS FACILITIES,M1,618 MYRTLE AVENUE,1,1850,2453104
2020,3,BEDFORD STUYVESANT,41 TAX CLASS 4 - OTHER,Z9,5 ALBANY AVENUE,0,0,15000000
2020,3,BEDFORD STUYVESANT,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,RA,"104 STOCKTON STREET, REC2",1,0,395000
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RP,"806 DEKALB AVE, P3",1,0,1085000
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RP,"399 GATES AVE, P1",1,0,565129
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RP,"399 GATES AVE, P8",1,0,641498
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RP,"315 GATES AVENUE, P11",1,0,520000
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RP,"315 GATES AVENUE, P20",1,0,995000
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RP,"315 GATES AVENUE, P29",1,0,45000
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RP,"315 GATES AVENUE, P35",1,0,0
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RG,"1142 BEDFORD AVENUE, P8",1,0,0
2020,3,BEDFORD STUYVESANT,44 CONDO PARKING,RG,"1142 BEDFORD AVENUE, P13",1,0,950000
2020,3,BEDFORD STUYVESANT,45 CONDO HOTELS,RH,"1107 DEKALB AVENUE, UPPER",1,0,18000000
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,38 SKILLMAN STREET,1,0,350000
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,"143 CLASSON AVENUE, S15",1,0,0
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,858 BEDFORD AVENUE,1,0,0
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,"315 GATES AVENUE, ST3",1,0,0
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,"315 GATES AVENUE, ST3",1,0,0
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,"315 GATES AVENUE, ST8",1,0,995000
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,"315 GATES AVENUE, ST25",1,0,8500
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,"315 GATES AVENUE, ST28",1,0,760000
2020,3,BEDFORD STUYVESANT,47 CONDO NON-BUSINESS STORAGE,RS,"1142 BEDFORD AVENUE, S12",1,0,950000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1618 65TH STREET,1,1732,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,6628 16TH AVENUE,1,1633,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2050 66TH STREET,1,1792,950000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2070 66TH STREET,1,1600,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2013 67TH STREET,1,1344,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2140 66TH STREET,1,1608,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2155 67TH STREET,1,1718,999999
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2133 67TH STREET,1,1554,960000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2162 67TH STREET,1,1554,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,1652 68 STREET,1,1176,980000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,1666 68TH STREET,1,1138,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,6814 17TH AVENUE,1,1925,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,S1,6806 18TH AVENUE,2,1320,1500000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A3,1638 BAY RIDGE AVENUE,1,3000,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2119 70TH STREET,1,2208,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2119 70TH STREET,1,2208,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,1672 70TH STREET,1,2413,1300000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1862 70TH STREET,1,2424,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1861 71ST STREET,1,2424,868000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,2022 70TH STREET,1,1312,10
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1656 71ST STREET,1,1020,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,7121 21ST AVENUE,1,1824,942000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,7117 21 AVENUE,1,1382,930000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1622 72ND STREET,1,1224,710000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1636 72ND STREET,1,1020,732000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1652 72ND STREET,1,1020,810000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,1667 73RD STREET,1,1198,839998
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,1648 73RD STREET,1,1030,739000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,1654 73RD STREET,1,1042,765000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,1850 73RD STREET,1,1376,989000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,1439 BAY RIDGE PARKWAY,1,1480,1600000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,1449 76TH STREET,1,1116,830000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,1570 BAY RIDGE PARKWAY,1,2599,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,1577 76TH STREET,1,1364,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1408 76TH STREET,1,1218,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,7624 15TH AVENUE,1,1554,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,7615 20TH AVENUE,1,1500,1150000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,S1,7702 16 AVENUE,2,2640,1380000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,S1,90 KINGS HIGHWAY,2,2840,999500
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,1468 78TH STREET,1,2206,1480000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,S1,7810 NEW UTRECHT AVENUE,2,2420,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A5,1957 79TH STREET,1,1312,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,S1,7801 20TH AVE,2,2400,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,1463 80TH STREET,1,1399,1080000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,7913 20TH AVENUE,1,1840,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,2254 82ND STREET,1,1649,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,1661 85TH STREET,1,1280,675000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A9,2060 83RD STREET,1,1404,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,2121 84TH STREET,1,2004,1050000
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,S1,8416 19TH AVENUE,2,3888,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,2316 79TH STREET,1,2330,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,A1,8119 23RD AVE,1,1800,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,S1,2319 86 STREET,2,2920,0
2020,3,BENSONHURST,01 ONE FAMILY DWELLINGS,S1,2486 85TH STREET,2,3300,1495000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,6507 15TH AVENUE,2,1592,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,6523 16TH AVENUE,2,1831,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1761 66TH STREET,2,2088,1360000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1723 66TH STREET,2,2088,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1834 65TH STREET,2,1866,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1949 66TH STREET,2,1648,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2124 65TH STREET,2,1648,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2155 66TH STREET,2,1648,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,6624 16TH AVENUE,2,1782,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,6616 DURYEA COURT,2,2160,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,6633 CAMERON COURT,2,1732,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2048 66TH STREET,2,1600,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2115 67TH STREET,2,1624,1180000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1691 68TH STREET,2,1722,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1837 68TH STREET,2,3036,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2046 67TH STREET,2,1444,1050000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2119 68TH STREET,2,1312,1125000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,6823 16TH AVENUE,2,3072,1170000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1768 68TH STREET,2,2128,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1963 BAY RIDGE AVENUE,2,2200,1320000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2143 BAY RIDGE AVENUE,2,2640,1480000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2137 BAY RIDGE AVENUE,2,2640,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1453 66TH STREET,2,1924,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,6710 15TH AVENUE,2,2205,920000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1434 BAY RIDGE AVENUE,2,3000,988000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1449 70TH STREET,2,2415,998000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1720 BAY RIDGE AVENUE,2,1790,700000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1769 70TH STREET,2,3840,1590000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1843 70TH ST,2,1838,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,6919 19TH AVENUE,2,2340,1350000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2070 BAY RIDGE AVENUE,2,1380,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2114 BAY RIDGE AVENUE,2,3960,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2151 70TH STREET,2,2208,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2151 70TH STREET,2,2208,370000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1604 70TH STREET,2,4000,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1612 70TH STREET,2,4000,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,7012 17TH AVENUE,2,2400,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,7011 17TH AVENUE,2,3018,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,7005 17TH AVENUE,2,2560,1100000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1935 71ST STREET,2,2480,1400000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2044 70TH STREET,2,2120,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2050 70TH STREET,2,2120,1280000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2116 70 STREET,2,2480,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2162 70TH STREET,2,2144,1300000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2137 71ST STREET,2,2480,1350000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1452 71ST STREET,2,2016,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1455 72ND STREET,2,5080,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1715 72ND STREET,2,1444,1200000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,S2,7115 18TH AVENUE,3,3420,1295000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1823 72ND STREET,2,1428,1050000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,7111 19TH AVENUE,2,1872,1096875
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1916 71ST STREET,2,2404,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1934 71ST STREET,2,2480,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1936 71ST STREET,2,2480,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2041 72ND STREET,2,2400,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,7115 21ST AVENUE,2,1372,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,S2,7219 NEW UTRECHT AVENUE,3,2848,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1635 73RD STREET,2,1122,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2106 72ND STREET,2,2480,1550000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2162 72ND STREET,2,2480,1640000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2119 73RD STREET,2,2480,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2107 73RD STREET,2,2480,1560000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1426 73RD STREET,2,1478,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1656 73RD STREET,2,1042,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1671 74TH STREET,2,2240,675000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1775 74TH STREET,2,2490,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1830 73RD STREET,2,3392,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1965 74TH STREET,2,2044,1260000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,7304 21ST AVENUE,2,2400,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2110 73RD STREET,2,2480,1400000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2125 74TH STREET,2,2480,1335000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1407 75TH STREET,2,2444,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1577 BAY RIDGE PARKWAY,2,2572,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1673 BAY RIDGE PARKWAY,2,1944,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1727 BAY RIDGE PARKWAY,2,1920,1320000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1820 74TH STREET,2,1438,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1914 74TH STREET,2,2376,1265000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1930 74TH STREET,2,2149,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2041 BAY RIDGE PARKWAY,2,2600,1360000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2117 BAY RIDGE PARKWAY,2,2680,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2115 BAY RIDGE PARKWAY,2,2680,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1461 76 STREET,2,2024,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1546 75TH STREET,2,2332,1250000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1579 76TH STREET,2,1295,785000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,S2,7509 NEW UTRECHT AVE,3,2240,1800000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1972 BAY RIDGE PARKWAY,2,3900,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1959 76TH STREET,2,1960,1210000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1419 77TH STREET,2,1620,1100000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1571 77TH STREET,2,2604,1400000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1533 77TH STREET,2,2604,1300000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1527 77TH STREET,2,2604,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1771 77TH STREET,2,2640,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1765 77TH STREET,2,2640,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1713 77TH STREET,2,2120,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1952 76TH STREET,2,2280,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1947 77TH STREET,2,1408,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2036 76TH STREET,2,2640,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2055 77TH STREET,2,2120,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2143 77TH STREET,2,2480,1150000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1472 77TH STREET,2,2098,1240000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1532 77TH STREET,2,2380,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,7712 16TH AVENUE,2,2640,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1720 77TH STREET,2,2080,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1732 77TH STREET,2,1560,250000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,7702 20TH AVENUE,2,2035,1695000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,2146 77TH STREET,2,2932,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,7819 14TH AVENUE,2,1200,325000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1526 78TH STREET,2,1772,1290000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,1553 79TH STREET,2,1872,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1638 78TH STREET,2,2800,64286
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1638 78TH STREET,2,2800,85000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1638 78TH STREET,2,2800,128571
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,S2,7819 17TH AVENUE,3,3135,1420000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B2,1781 79TH STREET,2,2600,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1950 78TH STREET,2,1518,1160300
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1965 79TH STREET,2,1312,1130000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1949 79TH STREET,2,1312,968000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2140 78TH STREET,2,2640,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,2262 78TH STREET,2,1692,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2275 79TH STREET,2,2640,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B1,2233 79TH STREET,2,2640,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,S2,1401 80TH STREET,3,2724,980000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1457 80TH STREET,2,2190,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1437 80TH STREET,2,1350,0
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,1419 80TH STREET,2,1350,938000
2020,3,BENSONHURST,02 TWO FAMILY DWELLINGS,B3,7909 19TH AVENUE,2,1708,0
